ID,DOI,Type,PublishedDate,Source,ScrapDate,title_words,abstract_sentences,abstract_words,abstract_length,abstract_wc,abstract_kw,abstract_kw_sum,abstract_sentiment
DOI:10.1016/j.cgh.2020.05.030,10.1016/j.cgh.2020.05.030,Clinical Gastroenterology and Hepatology,2020-05-22 00:00:00,ELSEVIER,2020-05-23 22:13:35.057884,"['plans', 'reactivate', 'gastroenterology', 'practices', 'following', 'covid-19', 'pandemic', '', 'survey', 'north', 'american', 'centers']",['N/A ( Too many request )'],"['na', '', 'request', '']",4,"{'': 2, 'na': 1, 'request': 1}",{},0,0.0
DOI:10.1016/j.jchirv.2020.04.015,10.1016/j.jchirv.2020.04.015,Journal de Chirurgie Viscérale,2020-04-30 00:00:00,ELSEVIER,2020-05-23 22:13:35.057884,"['chirurgie', 'endocrinienne', 'au', 'cours', 'au', 'dcours', 'de', 'l', '', 'pidmie', 'de', 'covid-19', '', 'recommandations', 'de', 'l', '', 'afce']",['N/A ( Too many request )'],"['na', '', 'request', '']",4,"{'': 2, 'na': 1, 'request': 1}",{},0,0.0
DOI:10.1016/j.jaci.2020.05.003,10.1016/j.jaci.2020.05.003,Journal of Allergy and Clinical Immunology,2020-05-11 00:00:00,ELSEVIER,2020-05-23 22:13:35.057884,"['longitudinal', 'hematologic', 'immunologic', 'variation', 'associate', 'progression', 'covid-19', 'patient', 'china']",['N/A ( Too many request )'],"['na', '', 'request', '']",4,"{'': 2, 'na': 1, 'request': 1}",{},0,0.0
DOI:10.1016/j.athoracsur.2020.05.002,10.1016/j.athoracsur.2020.05.002,The Annals of Thoracic Surgery,2020-05-12 00:00:00,ELSEVIER,2020-05-23 22:13:35.057884,"['ramping', 'delivery', 'cardiac', 'surgery', 'covid-19', 'pandemic', '', 'guidance', 'statement', 'society', 'thoracic', 'surgeons', 'covid-19', 'task', 'force']",['N/A ( Too many request )'],"['na', '', 'request', '']",4,"{'': 2, 'na': 1, 'request': 1}",{},0,0.0
DOI:10.1016/j.athoracsur.2020.04.007,10.1016/j.athoracsur.2020.04.007,The Annals of Thoracic Surgery,2020-04-27 00:00:00,ELSEVIER,2020-05-23 22:13:35.057884,"['adult', 'cardiac', 'surgery', 'covid-19', 'pandemic', '', 'aggressive', 'infection', 'mitigation', 'strategies', 'necessary', 'operating', 'room', 'surgical', 'recovery']",['N/A ( Too many request )'],"['na', '', 'request', '']",4,"{'': 2, 'na': 1, 'request': 1}",{},0,0.0
DOI:10.1016/j.thromres.2020.04.024,10.1016/j.thromres.2020.04.024,Thrombosis Research,2020-04-23 00:00:00,ELSEVIER,2020-05-23 22:13:35.057884,"['venous', 'arterial', 'thromboembolic', 'complication', 'covid-19', 'patient', 'admit', 'academic', 'hospital', 'milan', '', 'italy']",['N/A ( Too many request )'],"['na', '', 'request', '']",4,"{'': 2, 'na': 1, 'request': 1}",{},0,0.0
DOI:10.1016/j.ekir.2020.04.001,10.1016/j.ekir.2020.04.001,Kidney International Reports,2020-04-04 00:00:00,ELSEVIER,2020-05-23 22:13:35.057884,"['management', 'patients', 'dialysis', 'kidney', 'transplantation', 'sars-cov-2', '', 'covid-19', '', 'pandemic', 'brescia', '', 'italy']",['N/A ( Too many request )'],"['na', '', 'request', '']",4,"{'': 2, 'na': 1, 'request': 1}",{},0,0.0
DOI:10.1016/j.psym.2020.05.007,10.1016/j.psym.2020.05.007,Psychosomatics,2020-05-19 00:00:00,ELSEVIER,2020-05-23 22:13:35.057884,"['case', 'report', 'covid-19', 'associated', 'hyperactive', 'icu', 'delirium', 'proposed', 'pathophysiology', 'treatment']",['N/A ( Too many request )'],"['na', '', 'request', '']",4,"{'': 2, 'na': 1, 'request': 1}",{},0,0.0
DOI:10.1016/j.jse.2020.05.003,10.1016/j.jse.2020.05.003,Journal of Shoulder and Elbow Surgery,2020-05-20 00:00:00,ELSEVIER,2020-05-23 22:13:35.057884,"['impact', 'covid-19', 'shoulder', 'elbow', 'trauma', '', 'italian', 'survey']",['N/A ( Too many request )'],"['na', '', 'request', '']",4,"{'': 2, 'na': 1, 'request': 1}",{},0,0.0
DOI:10.1016/j.therap.2020.04.004,10.1016/j.therap.2020.04.004,Therapies,2020-04-23 00:00:00,ELSEVIER,2020-05-23 22:13:35.057884,['therapcovid-19'],['N/A ( Too many request )'],"['na', '', 'request', '']",4,"{'': 2, 'na': 1, 'request': 1}",{},0,0.0
DOI:10.1016/j.medcli.2020.05.005,10.1016/j.medcli.2020.05.005,Medicina Clínica,2020-05-19 00:00:00,ELSEVIER,2020-05-23 22:13:35.057884,"['mortalidad', 'por', 'covid-19', 'en', 'pacientes', 'con', 'cncer', 'en', 'un', 'hospital', 'de', 'madrid', 'durante', 'la', 'primeras', '3', 'semanas', 'de', 'epidemia']",['N/A ( Too many request )'],"['na', '', 'request', '']",4,"{'': 2, 'na': 1, 'request': 1}",{},0,0.0
DOI:10.1016/j.adro.2020.04.028,10.1016/j.adro.2020.04.028,Advances in Radiation Oncology,2020-05-20 00:00:00,ELSEVIER,2020-05-23 22:13:35.057884,"['extent', 'prior', 'lung', 'irradiation', 'mortality', 'covid-19', 'patient', 'cancer', 'history']",['N/A ( Too many request )'],"['na', '', 'request', '']",4,"{'': 2, 'na': 1, 'request': 1}",{},0,0.0
DOI:10.1016/j.tipsro.2020.05.003,10.1016/j.tipsro.2020.05.003,Technical Innovations & Patient Support in Radiation Oncology,2020-05-22 00:00:00,ELSEVIER,2020-05-23 22:13:35.057884,"['meeting', 'challenge', 'impose', 'covid-19', '', 'guidance', 'document', 'estro', 'radiation', 'therapist', 'committee', '', 'rttc', '']",['N/A ( Too many request )'],"['na', '', 'request', '']",4,"{'': 2, 'na': 1, 'request': 1}",{},0,0.0
DOI:10.1016/j.jchirv.2020.04.009,10.1016/j.jchirv.2020.04.009,Journal de Chirurgie Viscérale,2020-04-18 00:00:00,ELSEVIER,2020-05-23 22:13:35.057884,"['gestion', 'de', 'l', '', 'pidmie', 'de', 'la', 'covid-19', 'par', 'le', 'tablissements', 'public', 'de', 'sant', '', 'analyse', 'de', 'la', 'fdration', 'hospitalire', 'de', 'france']",['N/A ( Too many request )'],"['na', '', 'request', '']",4,"{'': 2, 'na': 1, 'request': 1}",{},0,0.0
DOI:10.1016/j.mmcr.2020.05.001,10.1016/j.mmcr.2020.05.001,Medical Mycology Case Reports,2020-05-11 00:00:00,ELSEVIER,2020-05-23 22:13:35.057884,"['invasive', 'pulmonary', 'aspergillosis', 'complicate', 'covid-19', 'icu', '-', 'case', 'report']",['N/A ( Too many request )'],"['na', '', 'request', '']",4,"{'': 2, 'na': 1, 'request': 1}",{},0,0.0
URL:international-coalition-medicines-regulatory-authorities-icmra,,Update,2020-05-20 00:00:00,EMA,2020-05-23 22:13:35.057884,"['international', 'coalition', 'medicines', 'regulatory', 'authorities', '', 'icmra', '']","['EMA Health Canada jointly chair fourth global regulatory workshop Tuesday 19 May , umbrella International Coalition Medicines Regulatory Authorities ( ICMRA ) .', 'The participant identify priority area cooperation observational research COVID-19 : pregnancy research , medicine use clinical practice , monitor vaccine safety effectiveness .']","['ema', 'health', 'canada', 'jointly', 'chair', 'fourth', 'global', 'regulatory', 'workshop', 'tuesday', '19', '', 'umbrella', 'international', 'coalition', 'medicines', 'regulatory', 'authorities', '', 'icmra', '', '', 'participant', 'identify', 'priority', 'area', 'cooperation', 'observational', 'research', 'covid-19', '', 'pregnancy', 'research', '', 'medicine', 'clinical', 'practice', '', 'monitor', 'vaccine', 'safety', 'effectiveness', '']",43,"{'': 8, 'regulatory': 2, 'research': 2, 'ema': 1, 'health': 1, 'canada': 1, 'jointly': 1, 'chair': 1, 'fourth': 1, 'global': 1, 'workshop': 1, 'tuesday': 1, '19': 1, 'umbrella': 1, 'international': 1, 'coalition': 1, 'medicines': 1, 'authorities': 1, 'icmra': 1, 'participant': 1}",{'safety': 1},1,0.4215
URL:emas-governance-during-covid-19-pandemic,,Update,2020-05-19 00:00:00,EMA,2020-05-23 22:13:35.057884,"['ema', '', 'governance', 'covid-19', 'pandemic']","['EMA decide continue hold committee working-party meet virtually end August 2020 .', 'Stakeholder event plan end August either postpone hold virtually .']","['ema', 'decide', 'continue', 'hold', 'committee', 'working-party', 'meet', 'virtually', 'end', 'august', '2020', '', 'stakeholder', 'event', 'plan', 'end', 'august', 'either', 'postpone', 'hold', 'virtually', '']",22,"{'hold': 2, 'virtually': 2, 'end': 2, 'august': 2, '': 2, 'ema': 1, 'decide': 1, 'continue': 1, 'committee': 1, 'working-party': 1, 'meet': 1, '2020': 1, 'stakeholder': 1, 'event': 1, 'plan': 1, 'either': 1, 'postpone': 1}",{},0,-0.2263
URL:emas-governance-during-covid-19-pandemic,,Update,2020-05-19 00:00:00,EMA,2020-05-23 22:13:35.057884,"['ema', '', 'governance', 'covid-19', 'pandemic']",['EMA announce essential work combat COVID-19 pandemic would continue Agency ’ closure 21 22 May .'],"['ema', 'announce', 'essential', 'work', 'combat', 'covid-19', 'pandemic', 'continue', 'agency', '', 'closure', '21', '22', '']",14,"{'': 2, 'ema': 1, 'announce': 1, 'essential': 1, 'work': 1, 'combat': 1, 'covid-19': 1, 'pandemic': 1, 'continue': 1, 'agency': 1, 'closure': 1, '21': 1, '22': 1}",{},0,-0.34
URL:emas-governance-during-covid-19-pandemic,,Update,2020-05-18 00:00:00,EMA,2020-05-23 22:13:35.057884,"['ema', '', 'governance', 'covid-19', 'pandemic']","['EMA ’ Executive Director , Guido Rasi , attend European Parliament ’ Committee Environment , Public Health Food Safety ( ENVI ) Monday , 18 May , respond question EMA ’ response COVID-19 .', 'This follow statement committee Tuesday , 12 May .', 'A record session available European Parliament ’ website .']","['ema', '', 'executive', 'director', '', 'guido', 'rasi', '', 'attend', 'european', 'parliament', '', 'committee', 'environment', '', 'public', 'health', 'food', 'safety', '', 'envi', '', 'monday', '', '18', '', 'respond', 'question', 'ema', '', 'response', 'covid-19', '', 'follow', 'statement', 'committee', 'tuesday', '', '12', '', 'record', 'session', 'available', 'european', 'parliament', '', 'website', '']",48,"{'': 15, 'ema': 2, 'european': 2, 'parliament': 2, 'committee': 2, 'executive': 1, 'director': 1, 'guido': 1, 'rasi': 1, 'attend': 1, 'environment': 1, 'public': 1, 'health': 1, 'food': 1, 'safety': 1, 'envi': 1, 'monday': 1, '18': 1, 'respond': 1, 'question': 1}",{'safety': 1},1,0.4215
URL:international-coalition-medicines-regulatory-authorities-icmra,,Update,2020-05-18 00:00:00,EMA,2020-05-23 22:13:35.057884,"['international', 'coalition', 'medicines', 'regulatory', 'authorities', '', 'icmra', '']","['EMA participate third bi-weekly global regulator ’ meet COVID-19-related policy approach regulatory flexibility Thursday 14 May , umbrella International Coalition Medicines Regulatory Authorities ( ICMRA ) .', 'Participants discuss COVID-19 clinical-trial management , focus particular use master protocol help generate robust evidence need regulatory decision , measure mitigate medicine-supply issue .']","['ema', 'participate', 'third', 'bi-weekly', 'global', 'regulator', '', 'meet', 'covid-19-related', 'policy', 'approach', 'regulatory', 'flexibility', 'thursday', '14', '', 'umbrella', 'international', 'coalition', 'medicines', 'regulatory', 'authorities', '', 'icmra', '', '', 'participants', 'discuss', 'covid-19', 'clinical-trial', 'management', '', 'focus', 'particular', 'master', 'protocol', 'help', 'generate', 'robust', 'evidence', 'regulatory', 'decision', '', 'measure', 'mitigate', 'medicine-supply', 'issue', '']",48,"{'': 8, 'regulatory': 3, 'ema': 1, 'participate': 1, 'third': 1, 'bi-weekly': 1, 'global': 1, 'regulator': 1, 'meet': 1, 'covid-19-related': 1, 'policy': 1, 'approach': 1, 'flexibility': 1, 'thursday': 1, '14': 1, 'umbrella': 1, 'international': 1, 'coalition': 1, 'medicines': 1, 'authorities': 1}",{},0,0.7579
URL:availability-medicines-during-covid-19-pandemic,,Update,2020-05-15 00:00:00,EMA,2020-05-23 22:13:35.057884,"['availability', 'medicine', 'covid-19', 'pandemic']","['EMA provide update measure EU authority put place support continue availability medicine pandemic , follow meet EU Executive Steering Group Shortages Medicines Caused Major Events .']","['ema', 'provide', 'update', 'measure', 'eu', 'authority', 'put', 'place', 'support', 'continue', 'availability', 'medicine', 'pandemic', '', 'follow', 'meet', 'eu', 'executive', 'steering', 'group', 'shortages', 'medicines', 'caused', 'major', 'events', '']",26,"{'eu': 2, '': 2, 'ema': 1, 'provide': 1, 'update': 1, 'measure': 1, 'authority': 1, 'put': 1, 'place': 1, 'support': 1, 'continue': 1, 'availability': 1, 'medicine': 1, 'pandemic': 1, 'follow': 1, 'meet': 1, 'executive': 1, 'steering': 1, 'group': 1, 'shortages': 1}",{},0,0.34
URL:guidance-medicine-developers-companies-covid-19,,Update,2020-05-15 00:00:00,EMA,2020-05-23 22:13:35.057884,"['guidance', 'medicine', 'developer', 'company', 'covid-19']","['Members EMA staff scientific committee publish article set concrete action stakeholder involve COVID-19 clinical trial take order generate conclusive evidence need enable rapid development approval potential treatment vaccine COVID-19 .', 'The article available via open access website Clinical Pharmacology & Therapeutics .']","['members', 'ema', 'staff', 'scientific', 'committee', 'publish', 'article', 'set', 'concrete', 'action', 'stakeholder', 'involve', 'covid-19', 'clinical', 'trial', 'order', 'generate', 'conclusive', 'evidence', 'enable', 'rapid', 'development', 'approval', 'potential', 'treatment', 'vaccine', 'covid-19', '', 'article', 'available', 'via', 'open', 'access', 'website', 'clinical', 'pharmacology', '', 'therapeutics', '']",39,"{'': 3, 'article': 2, 'covid-19': 2, 'clinical': 2, 'members': 1, 'ema': 1, 'staff': 1, 'scientific': 1, 'committee': 1, 'publish': 1, 'set': 1, 'concrete': 1, 'action': 1, 'stakeholder': 1, 'involve': 1, 'trial': 1, 'order': 1, 'generate': 1, 'conclusive': 1, 'evidence': 1}",{},0,0.4767
URL:treatments-vaccines-covid-19,,Update,2020-05-14 00:00:00,EMA,2020-05-23 22:13:35.057884,"['treatments', 'vaccine', 'covid-19']","['EMA hold virtual press brief explain effort expedite development approval COVID-19 treatment vaccine , role ensure continue availability crucial medicine EU pandemic , publication reliable information patient healthcare professional .', 'The press brief feature Noël Wathion , EMA ’ Deputy Executive Director , Marco Cavaleri , EMA ’ Head Biological Health Threats Vaccines Strategy .', 'A record brief available .']","['ema', 'hold', 'virtual', 'press', 'brief', 'explain', 'effort', 'expedite', 'development', 'approval', 'covid-19', 'treatment', 'vaccine', '', 'role', 'ensure', 'continue', 'availability', 'crucial', 'medicine', 'eu', 'pandemic', '', 'publication', 'reliable', 'information', 'patient', 'healthcare', 'professional', '', 'press', 'brief', 'feature', 'nol', 'wathion', '', 'ema', '', 'deputy', 'executive', 'director', '', 'marco', 'cavaleri', '', 'ema', '', 'head', 'biological', 'health', 'threats', 'vaccines', 'strategy', '', 'record', 'brief', 'available', '']",58,"{'': 10, 'ema': 3, 'brief': 3, 'press': 2, 'hold': 1, 'virtual': 1, 'explain': 1, 'effort': 1, 'expedite': 1, 'development': 1, 'approval': 1, 'covid-19': 1, 'treatment': 1, 'vaccine': 1, 'role': 1, 'ensure': 1, 'continue': 1, 'availability': 1, 'crucial': 1, 'medicine': 1}",{},0,0.4404
URL:fees-payable-european-medicines-agency,,Update,2020-05-14 00:00:00,EMA,2020-05-23 22:13:35.057884,"['fees', 'payable', 'european', 'medicines', 'agency']","['EMA announce waive fee on-site inspection manufacture site blood establishment inspect remotely pandemic remote inspection could confirm compliance good manufacture practice ( GMP ) standard .', 'For detail , see decision EMA ’ Executive Director .']","['ema', 'announce', 'waive', 'fee', 'on-site', 'inspection', 'manufacture', 'site', 'blood', 'establishment', 'inspect', 'remotely', 'pandemic', 'remote', 'inspection', 'confirm', 'compliance', 'manufacture', 'practice', '', 'gmp', '', 'standard', '', 'detail', '', 'decision', 'ema', '', 'executive', 'director', '']",32,"{'': 6, 'ema': 2, 'inspection': 2, 'manufacture': 2, 'announce': 1, 'waive': 1, 'fee': 1, 'on-site': 1, 'site': 1, 'blood': 1, 'establishment': 1, 'inspect': 1, 'remotely': 1, 'pandemic': 1, 'remote': 1, 'confirm': 1, 'compliance': 1, 'practice': 1, 'gmp': 1, 'standard': 1}",{},0,0.4404
URL:treatments-vaccines-covid-19,,Update,2020-05-14 00:00:00,EMA,2020-05-23 22:13:35.057884,"['treatments', 'vaccine', 'covid-19']",['EMA give update state contact developer around:115 potential COVID-19 treatment ; 33 potential COVID-19 vaccine .'],"['ema', 'give', 'update', 'state', 'contact', 'developer', 'around115', 'potential', 'covid-19', 'treatment', '', '33', 'potential', 'covid-19', 'vaccine', '']",16,"{'potential': 2, 'covid-19': 2, '': 2, 'ema': 1, 'give': 1, 'update': 1, 'state': 1, 'contact': 1, 'developer': 1, 'around115': 1, 'treatment': 1, '33': 1, 'vaccine': 1}",{},0,0.0
URL:emas-governance-during-covid-19-pandemic,,Update,2020-05-13 00:00:00,EMA,2020-05-23 22:13:35.057884,"['ema', '', 'governance', 'covid-19', 'pandemic']","['EMA ’ Executive Director , Guido Rasi , brief European Parliament ’ Committee Environment , Public Health Food Safety ( ENVI ) EMA ’ response COVID-19 Tuesday , 12 May .', 'He explain EMA ’ effort expedite development approval COVID-19 treatment vaccine , role ensure continue availability crucial medicine EU pandemic , publication reliable information patient healthcare professional .', 'A record session available European Parliament ’ website .']","['ema', '', 'executive', 'director', '', 'guido', 'rasi', '', 'brief', 'european', 'parliament', '', 'committee', 'environment', '', 'public', 'health', 'food', 'safety', '', 'envi', '', 'ema', '', 'response', 'covid-19', 'tuesday', '', '12', '', 'explain', 'ema', '', 'effort', 'expedite', 'development', 'approval', 'covid-19', 'treatment', 'vaccine', '', 'role', 'ensure', 'continue', 'availability', 'crucial', 'medicine', 'eu', 'pandemic', '', 'publication', 'reliable', 'information', 'patient', 'healthcare', 'professional', '', 'record', 'session', 'available', 'european', 'parliament', '', 'website', '']",65,"{'': 16, 'ema': 3, 'european': 2, 'parliament': 2, 'covid-19': 2, 'executive': 1, 'director': 1, 'guido': 1, 'rasi': 1, 'brief': 1, 'committee': 1, 'environment': 1, 'public': 1, 'health': 1, 'food': 1, 'safety': 1, 'envi': 1, 'response': 1, 'tuesday': 1, '12': 1}",{'safety': 1},1,0.8176
URL:treatments-vaccines-covid-19,,Update,2020-05-11 00:00:00,EMA,2020-05-23 22:13:35.057884,"['treatments', 'vaccine', 'covid-19']","['EMA ’ CHMP recommend extend compassionate use investigational medicine remdesivir group patient Europe , base preliminary result study medicine .', 'The update recommendation cover hospitalise patient require supplemental oxygen , non-invasive ventilation , high-flow oxygen device ECMO ( extracorporeal membrane oxygenation ) , addition invasive mechanical ventilation .']","['ema', '', 'chmp', 'recommend', 'extend', 'compassionate', 'investigational', 'medicine', 'remdesivir', 'group', 'patient', 'europe', '', 'base', 'preliminary', 'result', 'study', 'medicine', '', 'update', 'recommendation', 'cover', 'hospitalise', 'patient', 'require', 'supplemental', 'oxygen', '', 'non-invasive', 'ventilation', '', 'high-flow', 'oxygen', 'device', 'ecmo', '', 'extracorporeal', 'membrane', 'oxygenation', '', '', 'addition', 'invasive', 'mechanical', 'ventilation', '']",46,"{'': 9, 'medicine': 2, 'patient': 2, 'oxygen': 2, 'ventilation': 2, 'ema': 1, 'chmp': 1, 'recommend': 1, 'extend': 1, 'compassionate': 1, 'investigational': 1, 'remdesivir': 1, 'group': 1, 'europe': 1, 'base': 1, 'preliminary': 1, 'result': 1, 'study': 1, 'update': 1, 'recommendation': 1}",{},0,0.7506
URL:availability-medicines-during-covid-19-pandemic,,Update,2020-05-08 00:00:00,EMA,2020-05-23 22:13:35.057884,"['availability', 'medicine', 'covid-19', 'pandemic']","['EMA provide update measure EU authority put place support continue availability medicine pandemic , follow meet EU Executive Steering Group Shortages Medicines Caused Major Events .']","['ema', 'provide', 'update', 'measure', 'eu', 'authority', 'put', 'place', 'support', 'continue', 'availability', 'medicine', 'pandemic', '', 'follow', 'meet', 'eu', 'executive', 'steering', 'group', 'shortages', 'medicines', 'caused', 'major', 'events', '']",26,"{'eu': 2, '': 2, 'ema': 1, 'provide': 1, 'update': 1, 'measure': 1, 'authority': 1, 'put': 1, 'place': 1, 'support': 1, 'continue': 1, 'availability': 1, 'medicine': 1, 'pandemic': 1, 'follow': 1, 'meet': 1, 'executive': 1, 'steering': 1, 'group': 1, 'shortages': 1}",{},0,0.34
URL:guidance-medicine-developers-companies-covid-19,,Update,2020-05-07 00:00:00,EMA,2020-05-23 22:13:35.057884,"['guidance', 'medicine', 'developer', 'company', 'covid-19']","['EMA update eSubmission Gateway user interface allow applicant flag submission relate COVID-19 .', 'The aim help EMA rapidly identify prioritise COVID-19-related submission .', 'More information , include update user guide release note available eSubmission website .']","['ema', 'update', 'esubmission', 'gateway', 'user', 'interface', 'allow', 'applicant', 'flag', 'submission', 'relate', 'covid-19', '', 'aim', 'help', 'ema', 'rapidly', 'identify', 'prioritise', 'covid-19-related', 'submission', '', 'information', '', 'include', 'update', 'user', 'guide', 'release', 'note', 'available', 'esubmission', 'website', '']",34,"{'': 4, 'ema': 2, 'update': 2, 'esubmission': 2, 'user': 2, 'submission': 2, 'gateway': 1, 'interface': 1, 'allow': 1, 'applicant': 1, 'flag': 1, 'relate': 1, 'covid-19': 1, 'aim': 1, 'help': 1, 'rapidly': 1, 'identify': 1, 'prioritise': 1, 'covid-19-related': 1, 'information': 1}",{},0,0.5574
URL:international-coalition-medicines-regulatory-authorities-icmra,,Update,2020-05-05 00:00:00,EMA,2020-05-23 22:13:35.057884,"['international', 'coalition', 'medicines', 'regulatory', 'authorities', '', 'icmra', '']","['EMA chair second bi-weekly global regulator ’ meet COVID-19-related policy approach regulatory flexibility Thursday 30 April , umbrella International Coalition Medicines Regulatory Authorities ( ICMRA ) .', 'Participants focus development medicine vaccine development COVID-19 , stress need alignment regulatory requirement help speed development , evaluation availability .']","['ema', 'chair', 'second', 'bi-weekly', 'global', 'regulator', '', 'meet', 'covid-19-related', 'policy', 'approach', 'regulatory', 'flexibility', 'thursday', '30', 'april', '', 'umbrella', 'international', 'coalition', 'medicines', 'regulatory', 'authorities', '', 'icmra', '', '', 'participants', 'focus', 'development', 'medicine', 'vaccine', 'development', 'covid-19', '', 'stress', 'alignment', 'regulatory', 'requirement', 'help', 'speed', 'development', '', 'evaluation', 'availability', '']",46,"{'': 8, 'regulatory': 3, 'development': 3, 'ema': 1, 'chair': 1, 'second': 1, 'bi-weekly': 1, 'global': 1, 'regulator': 1, 'meet': 1, 'covid-19-related': 1, 'policy': 1, 'approach': 1, 'flexibility': 1, 'thursday': 1, '30': 1, 'april': 1, 'umbrella': 1, 'international': 1, 'coalition': 1}",{},0,0.3182
